SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
318000,20,12030,8,5,2007,2007,254,0,1694,1694,1694,0,1694,0,2,0,3,7,0,2007,3,818,168,228
97000,20,10500,4,6,1971,1971,0,524,160,864,864,0,864,0,1,0,2,4,0,1989,2,576,216,0
130000,160,2522,6,5,2004,2006,50,0,970,970,970,739,1709,0,2,0,3,7,0,2004,2,380,0,40
104900,50,12513,4,4,1920,2007,0,0,715,715,1281,457,1738,0,2,0,4,7,1,1920,1,368,55,0
123000,20,10634,5,6,1953,1953,0,428,0,608,1319,0,1319,1,1,0,3,5,0,1953,1,270,66,0
320000,60,12376,7,5,1990,1990,0,1470,203,1673,1699,1523,3222,1,3,0,5,11,2,1990,3,594,367,0
127000,70,6882,6,7,1914,2006,0,0,684,684,773,582,1355,0,1,1,3,7,0,1980,0,0,136,0
76500,30,5350,3,2,1940,1966,0,0,728,728,1306,0,1306,0,1,0,3,6,0,1980,0,0,263,0
133000,85,8445,5,7,1972,2007,0,656,112,768,768,0,768,1,1,0,2,5,0,1988,2,396,58,0
118000,190,7420,5,6,1939,1950,0,851,140,991,1077,0,1077,1,1,0,2,5,2,1939,1,205,0,4
120000,50,6000,3,7,1948,2002,0,331,318,649,679,504,1183,0,1,1,2,6,0,1981,1,308,0,176
179540,60,9018,7,5,2007,2007,0,0,728,728,728,728,1456,0,2,1,3,8,1,2007,2,400,100,24
230000,60,8738,7,5,1999,1999,302,0,975,975,1005,1286,2291,0,2,1,4,8,1,1999,2,429,192,0
140000,120,4435,6,5,2003,2003,170,685,163,848,848,0,848,1,1,0,1,4,0,2003,2,420,140,0
426000,60,12474,10,5,2007,2008,272,1280,402,1682,1742,590,2332,1,2,1,3,9,1,2008,3,846,196,134
117000,50,6000,5,8,1925,1997,0,0,884,884,884,464,1348,1,1,0,3,5,1,1960,1,216,0,0
235000,70,13728,6,7,1935,1986,0,626,501,1127,1236,872,2108,0,2,0,4,7,2,1935,2,540,0,0
108000,50,11040,4,6,1920,1950,0,637,0,637,897,439,1336,0,1,1,3,7,0,1994,1,570,0,47
160000,60,63887,10,5,2008,2008,796,5644,466,6110,4692,950,5642,2,2,1,3,12,3,2008,2,1418,214,292
144000,20,9503,5,5,1958,1983,0,457,193,1024,1344,0,1344,1,1,0,2,6,1,1970,1,484,316,28
263435,60,8004,8,5,2009,2009,110,544,288,832,832,1103,1935,1,2,1,3,8,0,2009,2,552,0,150
135000,50,8172,4,6,1954,1972,0,0,941,941,997,473,1470,0,2,0,4,7,0,1958,1,548,0,0
262500,20,20781,7,7,1968,2003,0,297,1203,1568,2156,0,2156,0,2,0,3,9,1,1968,2,508,0,80
125000,90,9100,5,5,1963,1963,336,1332,396,1728,1728,0,1728,1,2,0,6,10,0,1963,2,504,0,0
226700,60,9803,7,5,2005,2005,0,400,466,866,866,902,1768,0,2,1,3,7,0,2005,2,603,0,108
135000,20,10152,5,5,1956,1956,120,586,462,1048,1048,0,1048,1,1,0,3,6,0,1956,1,286,0,20
190000,60,9313,7,5,2004,2004,0,0,864,864,864,864,1728,0,2,1,3,7,0,2004,2,572,187,56
122000,70,5250,8,5,1872,1987,0,259,425,684,938,1215,2358,0,2,0,4,8,0,1980,0,0,0,54
187500,80,9590,7,5,2003,2003,442,786,82,868,1146,0,1146,1,2,0,3,6,1,2003,2,438,160,22
272000,20,11423,8,5,2001,2002,479,1358,223,1581,1601,0,1601,1,2,0,3,6,1,2001,2,670,180,0
172500,50,13650,5,5,1958,1958,0,57,554,1052,1252,668,1920,1,2,0,4,8,1,1958,2,451,0,0
125500,70,7740,4,7,1910,1950,0,0,622,622,741,622,1363,0,1,0,3,6,0,1966,2,528,0,0
123500,20,6420,5,7,1952,1952,0,210,219,980,1148,0,1148,0,1,0,2,6,0,1952,1,308,0,0
193879,20,6762,7,5,2006,2006,0,0,1286,1286,1294,0,1294,0,2,0,2,6,1,2006,2,662,168,55
87000,50,9439,5,5,1930,1950,0,324,588,912,912,336,1248,0,1,0,2,6,0,1957,1,160,0,0
184100,80,7750,8,5,2002,2002,0,353,55,408,779,640,1419,1,2,1,3,7,1,2002,2,527,120,0
182900,20,12546,6,7,1981,1981,310,678,762,1440,1440,0,1440,0,2,0,3,7,1,1981,2,467,0,0
84500,20,17217,5,5,2006,2006,0,0,1140,1140,1140,0,1140,0,1,0,3,6,0,1980,0,0,36,56
200000,60,10382,7,6,1973,1973,240,859,216,1107,1107,983,2090,1,2,1,3,7,2,1973,2,484,235,204
183000,60,7226,7,5,2003,2003,0,0,798,798,798,842,1640,0,2,1,3,6,0,2003,2,595,0,45
193500,20,8125,6,5,1994,1998,258,1138,270,1408,1679,0,1679,1,2,0,3,7,1,1994,2,575,224,42
131000,50,6000,6,6,1941,1950,0,375,360,735,869,349,1218,0,1,0,3,6,1,2003,2,440,0,0
134000,120,4224,5,5,1976,1976,0,874,268,1142,1142,0,1142,1,1,1,3,6,1,1976,2,528,536,90
165500,85,9101,5,6,1978,1978,104,1097,0,1097,1110,0,1110,1,1,0,1,4,1,1978,2,602,303,30
125000,190,10880,5,5,1950,1950,0,1040,124,1164,1164,0,1164,1,1,0,3,5,0,1950,1,240,0,48
78000,70,6402,5,5,1920,1950,0,0,596,596,596,596,1192,0,1,0,3,6,0,1920,1,189,0,0
179600,20,8500,7,5,2004,2004,106,0,1422,1422,1422,0,1422,0,2,0,3,7,0,2004,2,626,192,60
130000,20,9764,5,7,1967,2003,0,702,192,894,894,0,894,1,1,0,3,5,0,1967,2,450,0,0
252000,60,10574,8,5,2005,2006,0,0,1082,1082,1082,871,1953,0,2,1,3,9,1,2005,3,1043,160,50
231500,60,12435,7,5,2001,2001,172,361,602,963,963,829,1792,0,2,1,3,7,1,2001,2,564,0,96
80000,190,12180,4,4,1941,1950,0,348,324,672,672,252,924,1,1,0,2,5,0,1941,1,280,0,0
125000,120,7175,6,5,1984,1984,0,623,0,744,752,0,752,1,1,0,2,4,0,1984,1,264,353,0
219500,70,13125,7,6,1940,1984,0,410,390,800,960,780,1740,0,1,1,3,6,2,1940,1,240,0,0
178000,60,9636,6,5,1992,1993,0,0,808,808,808,785,1593,0,2,1,3,7,1,1993,2,389,342,40
166000,50,8520,5,4,1952,1952,0,507,403,910,910,475,1385,0,2,0,4,6,0,2000,2,720,0,0
176000,20,7500,7,5,2005,2005,0,0,1257,1257,1266,0,1266,0,2,0,3,6,1,2005,2,453,38,144
274725,60,23257,7,5,2006,2006,0,0,868,868,887,1134,2021,0,2,1,3,9,1,2006,2,422,0,100
167900,20,9650,6,5,1977,1977,360,686,664,1350,1334,0,1334,0,2,0,2,6,1,1977,2,630,0,16
160000,160,2160,7,5,1999,2000,212,510,90,600,624,628,1252,1,2,1,2,4,0,1999,2,462,0,48
136000,50,8520,6,7,1916,1950,0,168,0,714,1664,862,2526,0,2,0,5,10,1,1916,1,216,88,15
555000,20,15431,10,5,2008,2008,200,1767,788,3094,2402,0,2402,1,2,0,2,10,2,2008,3,672,0,72
128000,70,6155,6,8,1920,1999,0,0,611,611,751,611,1362,0,2,0,3,6,0,1920,2,502,0,0
625000,60,35760,10,5,1995,1996,1378,1387,543,1930,1831,1796,3627,1,3,1,4,10,1,1995,3,807,361,76
290000,60,9950,7,5,1995,1995,290,565,638,1203,1214,1306,2520,0,2,1,4,9,1,1995,3,721,224,114
82000,20,10206,3,3,1952,1952,0,0,0,0,944,0,944,0,1,0,2,4,0,1956,2,528,0,0
125000,20,8521,5,5,1967,1967,0,842,70,912,912,0,912,0,1,0,3,5,1,1974,1,336,0,0
186500,60,8125,7,5,2005,2006,0,0,756,756,756,797,1553,0,2,1,3,6,0,2005,2,615,0,45
111000,20,10215,4,5,1954,1954,132,492,372,864,948,0,948,0,1,0,3,5,0,1954,1,248,0,0
252678,60,8640,7,5,2009,2009,0,822,78,900,932,920,1852,1,2,1,3,7,1,2009,2,644,168,108
110000,50,10440,5,6,1910,1981,0,0,440,440,682,548,1230,0,1,1,2,5,0,1966,2,440,74,0
141000,20,7500,7,5,2004,2005,120,680,400,1080,1080,0,1080,1,1,0,3,6,0,1980,0,0,0,0
116000,50,8248,5,7,1918,1950,0,0,686,686,686,564,1250,0,1,1,3,7,0,1955,1,280,207,0
167900,60,9760,6,6,1964,1964,360,674,0,780,798,813,1611,1,1,1,4,7,0,1964,2,442,328,128
236000,60,9938,7,5,1993,1994,246,750,300,1050,1062,887,1949,1,2,1,3,8,1,1993,2,574,156,90
103600,70,6629,6,6,1925,1950,0,551,121,672,697,672,1369,1,2,0,3,6,0,1930,1,300,147,0
163900,80,9125,7,5,1992,1992,170,0,384,384,812,670,1482,0,2,1,3,7,1,1992,2,392,100,25
113000,45,6380,5,6,1922,1950,0,0,993,993,1048,0,1048,0,1,0,2,5,1,1922,1,280,0,0
250580,20,8640,7,5,2007,2008,0,0,1372,1372,1372,0,1372,0,2,0,3,6,0,2008,2,529,0,140
220000,20,6853,8,5,2001,2002,136,1005,262,1267,1296,0,1296,1,2,0,2,6,0,2001,2,471,192,25
126000,20,8775,5,5,1994,1994,0,495,495,990,990,0,990,0,1,0,3,5,0,1996,1,299,0,64
139500,50,9900,6,7,1940,1950,0,0,778,778,944,545,1489,0,2,0,3,7,1,1940,1,240,335,0
280000,60,14154,7,5,2006,2006,350,0,1063,1063,1071,1101,2172,0,2,1,3,9,1,2006,3,947,192,62
159895,20,3182,7,5,2007,2007,16,0,1266,1266,1266,0,1266,0,2,0,2,6,1,2007,2,388,100,16
208300,20,7862,6,5,2009,2009,0,27,1191,1218,1218,0,1218,0,2,0,2,4,0,2009,2,676,0,102
124000,20,8280,6,5,1950,1950,0,0,932,932,932,0,932,0,1,0,2,4,1,1950,1,306,0,0
147000,160,2308,6,5,1974,1974,0,257,103,855,855,467,1322,0,2,1,3,6,1,1974,2,440,260,0
117000,50,5310,6,8,1910,2003,0,0,485,485,1001,634,1635,0,1,0,2,5,0,1950,1,255,394,0
157500,20,17600,6,5,1960,1960,30,1270,208,1478,1478,0,1478,1,2,0,3,6,2,1960,2,498,0,40
81000,50,8410,5,3,1910,1996,0,0,658,658,658,526,1184,0,1,0,5,8,0,1980,0,0,0,151
208500,60,8450,7,5,2003,2003,196,706,150,856,856,854,1710,1,2,1,3,8,0,2003,2,548,0,61
156000,85,7540,6,6,1978,1978,0,773,115,888,912,0,912,1,1,0,2,5,1,1978,2,470,0,0
185000,60,28698,5,5,1967,1967,0,249,0,1013,1160,966,2126,0,2,1,3,7,0,1967,2,538,486,0
167500,80,9735,5,5,2006,2007,0,0,384,384,754,640,1394,0,2,1,3,7,0,2007,2,400,100,0
132500,20,8480,5,6,1963,1963,0,630,340,970,970,0,970,1,1,0,2,5,0,1996,2,624,0,24
169900,80,12328,6,5,1976,1976,335,539,473,1012,1034,0,1034,1,1,0,3,6,0,1976,3,888,0,0
196500,60,11645,7,5,2004,2004,0,0,860,860,860,860,1720,0,2,1,3,7,0,2004,2,565,0,70
93000,190,6000,5,4,1954,1954,0,0,811,811,811,576,1387,0,2,0,3,7,0,1954,1,256,0,0
177000,80,11512,6,7,1959,2006,84,719,300,1019,1357,0,1357,1,1,0,2,5,1,1959,1,312,0,0
167500,20,9300,5,5,1960,1960,324,697,571,1268,1264,0,1264,1,1,0,3,6,2,1960,2,461,0,0
174000,60,12589,6,5,2005,2005,0,0,742,742,742,742,1484,0,2,1,3,8,1,2005,2,390,36,24
239000,160,5306,7,7,1987,1987,0,495,354,1064,1064,703,1767,1,2,0,2,5,1,1987,2,504,441,35
110000,30,5684,6,8,1930,2005,0,0,813,813,813,0,813,0,1,0,2,5,0,1932,1,270,0,113
84500,190,6780,6,8,1935,1982,0,490,30,520,520,0,754,1,1,0,2,5,0,1980,0,0,53,0
242000,20,27650,7,7,1960,2007,0,425,160,585,2069,0,2069,1,2,0,4,9,1,1960,2,505,0,0
175000,80,10200,6,5,1988,1989,219,783,678,1461,1509,0,1509,1,2,0,3,5,1,1988,2,600,224,0
174000,60,8125,6,5,1994,1995,0,0,702,702,702,779,1481,0,2,1,3,6,1,1994,2,343,0,36
129000,190,9873,4,5,1970,1970,160,789,171,960,960,0,960,1,1,0,3,6,0,1970,2,576,0,288
109900,20,7200,4,5,1950,1950,0,0,0,0,1040,0,1040,0,1,0,2,4,0,1950,2,420,0,29
90000,90,7200,4,5,1949,1950,0,0,0,0,1040,0,1040,0,2,0,2,6,0,1956,2,420,0,0
200100,70,7588,7,6,1920,1950,0,352,441,793,901,901,1802,0,1,1,4,9,1,1920,1,216,0,0
303477,60,9000,8,5,2007,2007,0,64,1120,1184,1184,1426,2610,0,2,1,4,11,1,2007,2,550,208,364
149900,20,17755,5,4,1959,1959,132,176,1290,1466,1466,0,1466,0,1,1,3,6,2,1959,2,528,0,140
139000,50,10800,5,6,1915,1950,0,686,0,686,966,686,1652,1,2,0,4,7,0,1961,1,416,0,0
228000,60,11228,7,5,1993,1993,0,50,499,1080,1080,1017,2097,0,2,1,3,9,1,1993,3,678,196,187
235000,120,4750,8,5,2006,2007,481,1573,0,1573,1625,0,1625,1,2,0,2,5,1,2006,2,538,123,0
225000,50,15593,7,4,1953,1953,0,603,701,1304,1304,983,2287,0,2,0,3,7,1,1953,2,667,0,21
582933,60,13891,9,5,2008,2009,424,0,1734,1734,1734,1088,2822,0,3,1,4,12,1,2009,3,1020,52,170
244000,60,12224,6,5,2000,2000,40,695,297,992,1022,1032,2054,1,2,1,3,7,1,2000,2,390,24,48
157000,190,15750,5,5,1953,1953,56,841,324,1165,1336,0,1336,1,1,0,2,5,2,1953,1,375,0,0
110000,20,9450,4,5,1954,1954,0,552,342,894,894,0,894,0,1,0,3,5,0,1999,2,400,0,0
324000,120,10846,8,5,1993,1993,0,1619,100,1719,1719,0,1719,2,1,1,1,6,2,1993,2,473,122,30
271000,60,10944,7,5,1994,1994,448,1000,223,1223,1223,904,2127,1,2,1,3,5,2,1994,2,525,171,132
160000,20,8800,6,6,1964,1964,425,553,698,1251,1251,0,1251,1,1,0,3,6,2,1964,1,461,0,116
120000,20,7535,5,7,1958,1985,0,111,522,912,912,0,912,0,1,0,2,5,0,1958,1,297,12,285
37900,50,5925,3,6,1910,1950,0,0,600,600,600,368,968,0,1,0,2,6,0,1980,0,0,0,0
237000,60,9548,7,6,2003,2003,223,483,458,941,941,888,1829,1,2,1,3,7,1,2003,2,613,192,39
190000,60,18800,6,5,1976,1976,120,712,84,796,790,784,1574,1,2,1,3,6,1,1976,2,566,306,111
34900,30,7879,4,5,1920,1950,0,495,225,720,720,0,720,0,1,0,2,4,0,1980,0,0,0,523
315000,20,16737,9,5,2004,2005,66,1447,533,1980,1980,0,1980,1,2,0,3,8,1,2004,3,770,194,45
202500,20,14145,7,7,1984,1998,0,213,995,1208,1621,0,1621,1,2,0,3,8,0,1984,2,440,108,45
215000,20,16635,6,7,1977,2000,126,1246,356,1602,1602,0,1602,0,2,0,3,8,1,1977,2,529,240,0
152000,40,5400,6,7,1926,2004,0,370,779,1149,1149,467,1616,0,2,0,3,5,0,1926,1,216,0,0
207500,20,16321,5,6,1957,1997,0,1277,207,1484,1600,0,1600,1,1,0,2,6,2,1957,1,319,288,258
158000,80,10448,6,6,1972,1972,333,0,689,689,1378,741,2119,0,2,1,3,7,1,1972,2,583,0,104
130000,160,2522,7,5,2004,2004,50,0,970,970,970,739,1709,0,2,0,3,7,0,2004,2,380,0,40
244000,20,11160,7,5,1968,1968,0,1065,1045,2110,2110,0,2110,1,2,1,3,8,2,1968,2,522,0,0
79000,30,4270,3,6,1931,2006,0,544,0,544,774,0,774,0,1,0,3,6,0,1980,0,0,0,0
55000,30,3636,4,4,1922,1950,0,0,796,796,796,0,796,0,1,0,2,5,0,1980,0,0,0,0
228000,20,16669,8,6,1981,1981,653,0,1686,1686,1707,0,1707,0,2,1,2,6,1,1981,2,511,574,64
325624,60,10562,8,5,2007,2007,300,1288,294,1582,1610,551,2161,1,1,1,3,8,1,2007,3,789,178,120
191000,60,8750,7,5,1996,1996,0,0,880,880,909,807,1716,0,2,1,2,7,1,1996,2,512,0,120
163000,20,10197,6,5,1961,1961,491,288,700,1362,1362,0,1362,1,1,1,3,6,1,1961,2,504,0,20
211000,60,9531,6,5,1998,1998,0,706,88,794,882,914,1796,1,2,1,3,7,0,1998,2,546,0,36
392500,120,5587,8,5,2008,2008,186,1480,120,1600,1652,0,1652,1,2,0,2,5,1,2008,2,482,162,53
143000,70,9000,7,9,1920,1988,0,624,26,650,832,650,1482,0,1,0,3,7,0,1930,2,324,0,0
88000,30,6120,5,7,1925,1950,0,489,279,768,1015,0,1015,0,1,0,3,6,0,1925,1,450,0,0
133000,50,9490,6,7,1941,1950,0,403,238,806,958,620,1578,1,1,0,3,5,2,1941,1,240,0,0
144900,20,10200,5,7,1954,2003,104,320,404,1086,1086,0,1086,1,1,0,3,6,0,1989,2,490,0,0
91500,160,1680,6,5,1971,1971,236,0,672,672,672,546,1218,0,1,1,3,7,0,1980,0,0,201,0
137000,85,8740,5,6,1982,1982,0,672,168,840,860,0,860,1,1,0,2,4,0,1996,2,528,0,0
96500,50,8800,4,7,1910,2004,0,0,576,576,792,348,1140,0,1,0,3,7,0,1980,0,0,0,160
149000,70,7200,7,6,1931,2000,0,0,776,776,851,651,1502,0,1,1,3,6,1,1931,1,270,0,0
174900,80,9020,6,7,1966,1966,183,312,276,1127,1165,0,1165,1,1,1,3,6,0,1966,2,490,0,129
216500,60,7851,6,5,2002,2002,0,625,235,860,860,1100,1960,1,2,1,4,8,2,2002,2,440,288,48
222500,60,11404,7,5,1998,1999,202,252,901,1153,1153,878,2031,0,2,1,3,8,1,1998,2,541,192,84
161750,60,10900,6,7,1977,1977,153,378,311,689,689,703,1392,0,1,1,3,6,0,1977,1,299,0,36
220000,20,12182,7,5,2005,2005,226,1201,340,1541,1541,0,1541,0,2,0,3,7,1,2005,2,532,0,70
150750,20,7388,5,6,1959,2002,0,405,658,1063,1327,0,1327,1,1,0,3,7,0,1974,2,624,0,0
128000,50,6000,4,6,1936,1950,0,672,0,672,757,567,1324,0,1,0,3,6,0,1936,1,240,0,0
179900,60,11475,6,6,1975,1975,0,550,163,713,811,741,1552,1,2,1,3,6,1,1975,2,434,209,208
302000,60,9572,8,5,1990,1990,336,482,971,1453,1453,1357,2810,0,2,1,4,9,1,1990,2,750,500,0
475000,75,22950,10,9,1892,1993,0,0,1107,1107,1518,1518,3608,0,2,1,4,12,2,1993,3,840,0,260
170000,20,16905,5,6,1959,1959,0,967,383,1350,1328,0,1328,0,1,1,2,5,2,1959,1,308,0,104
335000,60,26178,7,5,1989,1990,293,965,245,1210,1238,1281,2519,1,2,1,4,9,2,1989,2,628,320,27
115000,50,8500,5,7,1919,2005,0,0,793,793,997,520,1517,0,2,0,3,7,0,1980,0,0,0,0
109000,20,7922,5,7,1953,2007,0,731,326,1057,1057,0,1057,1,1,0,3,5,0,1953,1,246,0,52
316600,50,12327,8,8,1983,2009,0,1441,55,1496,1496,636,2132,1,1,1,1,5,1,1983,2,612,349,40
270000,20,14536,8,5,2002,2003,236,1300,316,1616,1629,0,1629,1,2,0,3,9,1,2002,3,808,0,252
142000,20,12160,5,5,1959,1959,180,1000,188,1188,1188,0,1188,1,1,0,3,6,0,1959,2,531,0,0
282922,20,15256,8,5,2007,2007,84,929,556,1485,1464,0,1464,1,2,0,3,6,0,2007,3,754,168,160
164000,120,4500,6,5,1998,1998,116,897,319,1216,1216,0,1216,1,2,0,2,5,0,1998,2,402,0,125
250000,20,11428,8,5,2006,2006,248,0,1626,1626,1634,0,1634,0,2,0,3,7,1,2006,3,866,0,44
122900,50,8064,5,7,1949,2006,0,0,672,672,672,252,924,0,1,0,3,6,1,2003,2,576,0,0
154000,20,8246,5,8,1968,2001,0,188,204,1060,1060,0,1060,1,1,0,3,6,1,1968,1,270,406,90
155000,160,2308,6,6,1976,1976,0,556,248,804,804,744,1548,1,2,1,3,7,1,1976,2,440,48,0
60000,30,8400,2,5,1920,1950,0,290,0,290,438,0,438,0,1,0,1,3,0,1930,1,246,0,0
80000,30,4608,4,6,1945,1950,0,0,747,747,747,0,747,0,1,0,2,4,0,1945,1,220,0,0
100000,20,7150,5,5,1967,1967,60,432,460,892,892,0,892,0,1,0,3,5,0,1967,1,288,0,0
132500,90,7728,5,6,1962,1962,120,803,303,1106,1190,0,1190,1,1,0,3,6,0,1962,2,540,0,18
159000,20,9500,6,5,1963,1963,247,609,785,1394,1394,0,1394,1,1,1,3,6,2,1963,2,514,0,76
124500,90,7596,5,5,1952,1952,360,0,960,960,960,1000,1960,0,2,0,4,10,0,1952,2,400,0,0
131500,120,4435,6,5,2003,2003,170,659,189,848,848,0,848,1,1,0,1,3,0,2003,2,420,140,0
180000,20,8049,7,5,1990,1990,54,1053,256,1309,1339,0,1339,1,2,0,2,6,1,1990,2,484,0,58
76000,45,9000,6,3,1928,1950,0,0,784,784,784,0,784,0,1,0,2,5,0,1950,2,360,0,0
108000,20,8978,5,5,1968,1968,0,0,948,948,948,0,948,0,1,0,3,6,0,1968,1,300,147,0
157000,20,10000,5,6,1973,2000,0,1084,92,1176,1178,0,1178,0,1,1,3,5,1,1973,2,439,224,0
225000,60,10762,7,5,1999,1999,344,694,284,978,1005,978,1983,0,2,1,3,9,1,1999,2,490,0,0
188000,90,9297,5,5,1976,1976,0,1606,122,1728,1728,0,1728,2,2,0,4,8,0,1976,2,560,0,0
73000,30,5232,5,5,1925,2004,0,0,680,680,764,0,764,0,1,0,2,4,0,1965,2,504,0,0
91000,180,1596,4,5,1973,1973,0,462,0,462,526,462,988,1,1,0,2,5,0,1973,1,297,120,101
173733,160,3000,6,5,2009,2009,76,294,318,612,612,612,1224,0,2,1,2,4,0,2009,2,528,0,234
94500,160,1680,6,5,1972,1972,297,0,483,483,483,504,987,0,1,1,2,5,1,1972,1,288,0,0
210000,60,8750,7,5,1994,1995,0,642,273,915,933,975,1908,1,2,1,4,8,1,1994,2,493,144,133
129000,20,9571,5,6,1956,1956,0,739,405,1144,1144,0,1144,1,1,0,3,6,0,1956,1,596,44,0
148000,80,10395,6,6,1978,1978,233,605,427,1032,1032,0,1032,0,2,0,3,6,1,1978,2,564,0,0
211000,60,10029,6,5,1988,1989,268,831,320,1151,1164,896,2060,0,2,1,4,8,1,1988,2,521,0,228
159000,20,13695,5,5,2004,2004,0,646,468,1114,1114,0,1114,1,1,1,3,6,0,2004,2,576,0,102
197900,80,17871,6,5,1967,1976,359,528,1152,1680,1724,0,1724,1,1,1,3,7,1,1967,2,480,0,0
118000,160,1680,6,7,1972,1972,281,317,355,672,672,546,1218,0,1,1,3,7,0,1972,1,264,0,28
82000,20,8400,4,4,1950,1950,0,0,721,721,841,0,841,0,1,0,2,4,0,1950,1,294,250,0
170000,120,3696,8,5,1986,1986,0,0,1074,1074,1088,0,1088,0,1,1,2,5,0,1987,2,461,0,74
136500,20,7000,5,8,1978,2005,90,646,218,864,864,0,864,1,1,0,3,6,0,1978,1,336,0,0
319000,20,11302,8,5,2005,2006,238,1422,392,1814,1826,0,1826,1,2,0,3,7,1,2005,3,758,180,75
101000,75,7200,5,7,1920,1996,0,0,530,530,581,530,1111,0,1,0,3,6,0,1935,1,288,0,0
147000,20,8872,5,8,1965,2008,300,595,317,912,912,0,912,1,1,0,2,5,0,1992,2,576,0,240
290000,60,11764,8,7,1999,2007,348,524,628,1152,1164,1106,2270,0,2,1,4,9,1,1999,3,671,132,57
119500,20,6951,5,5,1984,1985,0,658,218,876,923,0,923,1,1,0,3,5,0,1984,1,264,362,0
116000,20,8892,5,7,1953,1996,0,0,105,105,910,0,910,0,1,0,3,5,0,1953,2,414,196,0
92900,90,8544,3,4,1950,1950,0,0,0,0,1040,0,1040,0,2,0,2,6,0,1987,2,400,0,0
105000,50,5400,4,6,1920,1950,0,315,420,840,840,534,1374,0,1,0,2,6,0,1967,1,338,0,0
415298,20,14450,9,5,2006,2007,315,0,2121,2121,2121,0,2121,0,2,1,3,8,1,2007,3,732,124,98
215000,60,11796,7,5,2004,2005,0,0,847,847,847,1112,1959,0,2,1,4,8,1,2004,2,434,100,48
141500,50,6120,5,6,1936,1950,0,0,927,927,1067,472,1539,0,1,1,3,5,0,1995,2,576,112,0
132000,20,7800,5,6,1954,1954,200,540,728,1268,1268,0,1268,0,1,0,2,7,1,1954,1,244,0,98
108500,30,6000,4,4,1920,1950,0,250,710,960,960,0,960,0,1,0,2,5,0,1997,1,308,0,0
145000,20,10859,5,5,1994,1995,0,0,1097,1097,1097,0,1097,0,1,1,3,6,0,1995,2,672,392,64
163000,75,10800,7,7,1914,1970,0,390,490,880,880,888,1768,0,1,1,2,6,2,1914,2,320,0,341
140000,50,9600,6,8,1950,2005,0,120,736,856,1112,556,1668,0,1,1,3,6,0,1950,1,271,0,0
110000,20,13560,6,3,1968,1968,216,0,1392,1392,1392,0,1392,1,1,0,2,5,2,1968,2,576,0,0
132500,50,6000,6,6,1939,1950,0,0,780,780,825,587,1412,0,1,0,4,6,1,1939,1,280,45,0
295493,20,10226,8,5,2008,2008,270,0,1622,1622,1630,0,1630,1,2,0,3,8,1,2008,3,860,172,42
199900,120,4274,7,5,2006,2007,0,1106,135,1241,1241,0,1241,1,1,1,1,4,0,2007,2,569,0,116
129500,85,7244,5,7,1970,1970,0,619,149,768,768,0,768,1,1,0,2,5,0,1987,2,624,104,0
224000,20,14778,6,7,1954,2006,72,728,568,1296,1640,0,1640,1,1,0,3,7,1,1993,2,924,108,0
392000,20,8089,8,6,2007,2007,0,945,474,1419,1419,0,1419,1,2,0,2,7,1,2007,2,567,140,0
179000,90,10800,5,5,1987,1988,0,1200,0,1200,1200,0,1200,3,3,0,3,5,0,1980,0,0,120,0
184000,60,7472,7,9,1972,2004,138,626,99,725,725,754,1479,1,1,1,4,7,0,1972,2,484,0,32
176500,20,11029,6,8,1958,2002,0,528,245,1184,1414,0,1414,1,1,0,3,6,1,1990,2,601,0,51
98000,70,4571,5,5,1916,1950,0,0,624,624,624,720,1344,0,1,0,4,7,0,1916,3,513,0,0
169000,60,14762,5,6,1948,1950,0,0,0,0,1547,720,2320,0,2,0,2,7,1,1979,2,672,120,144
100000,30,7446,4,5,1941,1950,0,266,522,788,788,0,788,0,1,0,2,4,2,1980,0,0,0,0
148500,160,2289,6,6,1978,1978,0,311,544,855,855,586,1441,0,2,1,3,7,1,1978,2,440,28,0
127500,20,9100,6,6,1959,1959,0,612,252,864,864,0,864,0,1,0,2,5,0,2008,1,300,0,0
120500,20,9000,4,6,1971,1971,0,616,248,864,864,0,864,0,1,0,3,5,0,1974,2,528,0,0
110000,90,11475,5,5,1958,1958,95,0,1584,1584,1776,0,1776,1,2,0,4,9,0,1968,3,888,0,25
142000,20,8450,5,6,1968,1968,0,775,281,1056,1056,0,1056,1,1,0,3,6,1,1968,1,304,0,85
61000,30,10020,1,1,1922,1950,0,350,333,683,904,0,904,1,0,1,1,4,0,1980,0,0,0,0
222000,20,4403,7,5,2009,2009,432,578,892,1470,1478,0,1478,1,2,1,2,7,1,2009,2,484,0,144
107400,50,5790,3,6,1915,1950,0,0,840,840,840,765,1605,0,2,0,3,8,0,1915,1,379,0,0
193000,60,9179,7,5,1999,1999,158,633,240,873,882,908,1790,1,2,1,3,7,0,1999,2,588,0,88
197500,60,10304,5,7,1976,1976,44,381,399,780,1088,780,1868,1,2,1,4,9,1,1976,2,484,448,96
