SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
380000,60,13693,9,5,2006,2006,772,0,2153,2153,2069,574,2643,0,2,1,3,9,1,2006,3,694,414,84
297000,20,10637,8,5,2007,2008,336,1288,417,1705,1718,0,1718,1,2,0,3,7,1,2007,3,826,208,44
89471,30,5925,4,7,1937,2000,435,168,739,907,1131,0,1131,0,1,0,2,7,0,1995,2,672,0,72
326000,20,16033,9,5,2004,2005,378,1261,572,1833,1850,0,1850,1,2,0,3,8,1,2004,3,772,519,112
374000,20,11846,9,5,2003,2004,562,1567,225,1792,1792,0,1792,1,2,0,2,6,1,2003,3,874,206,49
155000,70,2500,7,8,1915,2005,0,299,611,910,916,910,1826,1,1,1,4,7,1,1915,1,164,0,0
164000,120,4500,6,5,1998,1998,116,897,319,1216,1216,0,1216,1,2,0,2,5,0,1998,2,402,0,125
132500,20,7758,5,7,1962,2001,0,588,411,999,999,0,999,1,1,0,3,6,0,1963,1,264,0,132
147000,20,9600,5,7,1950,2007,0,607,506,1113,1113,0,1113,0,1,0,3,5,1,1950,1,264,0,80
156000,20,10289,5,7,1965,1965,168,836,237,1073,1073,0,1073,1,1,1,3,6,0,1965,2,515,0,0
175000,20,12243,5,6,1971,1971,0,998,486,1484,1484,0,1484,0,2,0,3,7,1,1971,2,487,224,0
160000,190,10800,5,4,1900,1970,0,664,290,954,1766,648,2414,0,2,0,3,10,1,1970,2,520,142,0
86000,180,1526,4,8,1970,2002,0,515,115,630,630,0,630,1,1,0,1,3,0,1970,1,286,0,0
115000,160,2665,5,6,1976,1976,0,0,264,264,616,688,1304,0,1,1,3,4,1,1976,1,336,141,24
133000,50,9490,6,7,1941,1950,0,403,238,806,958,620,1578,1,1,0,3,5,2,1941,1,240,0,0
172785,60,15578,6,5,2006,2006,0,0,728,728,728,728,1456,0,2,1,3,8,0,2006,2,429,0,0
155000,20,7931,5,6,1960,1960,0,374,363,1269,1269,0,1269,0,1,1,3,6,1,1964,1,308,0,0
91300,30,5784,5,8,1938,1996,0,0,190,190,886,0,886,0,1,0,2,4,0,1938,1,273,144,20
34900,30,7879,4,5,1920,1950,0,495,225,720,720,0,720,0,1,0,2,4,0,1980,0,0,0,523
430000,20,12692,8,5,1992,1993,0,1231,1969,3200,3228,0,3228,1,3,0,4,10,1,1992,2,546,264,75
184000,50,9120,7,6,1925,1950,0,329,697,1026,1133,687,1820,1,2,0,4,8,0,1925,1,240,0,100
130000,20,7800,5,7,1967,2004,89,450,414,864,899,0,899,0,1,0,3,5,0,1967,1,288,64,0
120000,20,7535,5,7,1958,1985,0,111,522,912,912,0,912,0,1,0,2,5,0,1958,1,297,12,285
113000,160,1890,6,5,1973,1973,285,356,316,672,672,546,1218,0,1,1,3,7,0,1973,1,264,144,28
226700,60,9803,7,5,2005,2005,0,400,466,866,866,902,1768,0,2,1,3,7,0,2005,2,603,0,108
140000,20,9170,5,7,1965,1965,0,698,420,1214,1214,0,1214,1,1,0,2,6,0,1965,2,461,0,0
289000,20,15602,7,8,1959,1997,0,1247,254,1501,1801,0,1801,1,2,0,1,6,2,1959,2,484,0,54
147000,160,2308,6,5,1974,1974,0,257,103,855,855,467,1322,0,2,1,3,6,1,1974,2,440,260,0
124500,90,7596,5,5,1952,1952,360,0,960,960,960,1000,1960,0,2,0,4,10,0,1952,2,400,0,0
215000,60,9554,8,5,1993,1994,125,380,397,777,1065,846,1911,0,2,1,3,8,1,1993,2,471,182,81
208300,20,7862,6,5,2009,2009,0,27,1191,1218,1218,0,1218,0,2,0,2,4,0,2009,2,676,0,102
161000,70,9600,7,9,1928,2005,0,141,548,689,689,689,1378,0,2,0,3,7,1,1928,2,360,0,0
124500,20,9600,5,6,1959,1959,132,991,50,1041,1041,0,1041,1,1,0,3,6,0,1959,1,270,224,88
164900,20,14559,5,7,1951,2000,70,650,178,1008,1363,0,1363,1,1,0,2,6,2,1951,1,288,324,42
202665,120,6792,7,5,2005,2006,94,0,1368,1368,1368,0,1368,0,2,0,2,6,1,2005,2,474,132,35
129900,20,9100,5,5,1958,1958,0,521,169,864,864,0,864,1,1,0,3,5,0,1964,2,624,0,0
134000,20,9187,6,5,1983,1983,0,336,748,1084,1080,0,1080,0,1,1,3,5,0,1983,2,484,120,0
96500,45,10594,5,5,1926,1950,0,0,768,768,789,0,789,0,1,0,2,5,0,1926,1,200,0,0
402861,20,12220,10,5,2009,2009,305,1436,570,2006,2020,0,2020,1,2,1,3,9,1,2009,3,900,156,54
158000,80,10448,6,6,1972,1972,333,0,689,689,1378,741,2119,0,2,1,3,7,1,1972,2,583,0,104
265000,60,10208,7,5,1996,1997,921,0,1264,1264,1277,1067,2344,0,2,1,3,7,1,1996,3,889,220,0
211000,60,9531,6,5,1998,1998,0,706,88,794,882,914,1796,1,2,1,3,7,0,1998,2,546,0,36
234000,70,10918,7,9,1926,2004,0,0,1276,1276,1276,804,2080,0,1,1,3,9,2,1926,1,282,0,0
106250,190,10800,4,7,1900,2000,0,0,0,0,694,600,1294,0,2,0,3,7,0,1980,0,0,220,114
150000,20,11988,6,6,1957,1957,0,777,467,1244,1244,0,1244,0,1,1,3,6,2,1957,1,336,0,40
159000,50,5000,6,7,1947,1950,0,399,605,1004,1004,660,1664,0,2,0,3,7,2,1950,2,420,0,24
184750,60,40094,10,5,2007,2008,762,2260,878,3138,3138,1538,4676,1,3,1,3,11,1,2007,3,884,208,406
315750,60,11787,7,5,1996,1997,594,719,660,1379,1383,1015,2398,1,2,1,3,8,1,1996,3,834,239,60
176000,20,7500,7,5,2005,2005,0,0,1257,1257,1266,0,1266,0,2,0,3,6,1,2005,2,453,38,144
132000,20,13300,5,7,1956,2000,0,377,551,928,928,0,928,0,1,0,2,4,0,1956,1,252,261,0
446261,60,14948,9,5,2008,2008,268,1330,122,1452,1476,1237,2713,1,2,1,3,11,1,2008,3,858,126,66
86000,30,9098,4,7,1920,2002,0,348,180,528,605,0,605,1,1,0,2,5,0,1980,0,0,0,0
200624,20,32668,6,3,1957,1975,0,1219,816,2035,2515,0,2515,1,3,0,4,9,2,1975,2,484,0,0
175000,80,10200,6,5,1988,1989,219,783,678,1461,1509,0,1509,1,2,0,3,5,1,1988,2,600,224,0
128000,70,6155,6,8,1920,1999,0,0,611,611,751,611,1362,0,2,0,3,6,0,1920,2,502,0,0
107500,20,7200,5,7,1955,2007,0,0,0,0,827,0,827,0,1,0,2,5,1,1967,1,392,0,0
39300,20,5000,1,3,1946,1950,0,0,0,0,334,0,334,0,1,0,1,2,0,1980,0,0,0,0
178000,60,9056,8,5,2004,2004,0,0,707,707,707,707,1414,0,2,1,3,6,1,2004,2,403,100,35
107500,190,7000,5,7,1910,1991,0,969,148,1117,820,527,1347,1,1,0,3,5,0,1980,0,0,85,0
188000,60,8924,7,5,1998,1999,0,0,880,880,880,844,1724,0,2,1,3,8,0,1998,2,527,120,155
111250,20,12735,4,5,1972,1972,0,600,264,864,864,0,864,0,1,0,3,5,0,1980,2,576,216,0
158000,20,11553,5,5,1968,1968,188,673,378,1051,1159,0,1159,0,1,1,3,7,1,1968,1,336,466,0
272000,20,11423,8,5,2001,2002,479,1358,223,1581,1601,0,1601,1,2,0,3,6,1,2001,2,670,180,0
315000,20,14601,9,5,2006,2006,584,1260,578,1838,1838,0,1838,1,2,0,2,8,1,2006,3,765,270,68
248000,60,11000,8,5,2000,2000,72,0,969,969,997,1288,2285,0,2,1,4,8,1,2000,3,648,0,56
213250,20,10140,7,5,1998,1999,0,144,379,1650,1680,0,1680,1,2,0,3,7,1,1998,2,583,78,73
133000,120,4058,7,5,1998,1998,182,584,0,723,767,0,767,1,1,0,1,4,0,1998,1,367,120,40
179665,60,17104,7,5,2006,2006,0,554,100,654,664,832,1496,1,2,1,3,7,1,2006,2,426,100,24
229000,50,13837,7,5,1988,1988,178,1002,0,1204,1377,806,2183,0,2,1,4,9,0,1988,3,786,0,0
210000,50,8737,6,7,1923,1950,0,300,765,1065,915,720,1635,0,1,1,3,6,1,1950,2,440,0,38
129500,85,7244,5,7,1970,1970,0,619,149,768,768,0,768,1,1,0,2,5,0,1987,2,624,104,0
125000,20,8235,5,7,1955,1995,0,180,0,825,825,0,825,1,1,0,2,4,0,1963,2,720,140,50
263000,60,9375,7,5,2003,2004,0,0,912,912,912,1182,2094,0,2,1,4,8,1,2003,2,615,182,182
140000,120,4043,6,6,1977,1977,0,559,510,1069,1069,0,1069,0,2,0,2,4,0,1977,2,440,0,55
112500,20,6000,5,6,1957,1957,0,308,620,928,928,0,928,0,1,0,3,5,0,1957,1,288,0,0
255500,20,11146,8,5,2006,2006,250,0,1709,1709,1717,0,1717,0,2,0,3,7,1,2006,3,908,169,39
108000,20,8777,4,5,1949,2003,0,0,0,0,1126,0,1126,0,2,0,2,5,0,2002,2,520,0,96
284000,60,10625,7,5,2003,2004,292,866,132,998,1006,1040,2046,1,2,1,3,8,1,2003,3,871,320,62
113000,45,6380,5,6,1922,1950,0,0,993,993,1048,0,1048,0,1,0,2,5,1,1922,1,280,0,0
141000,20,14850,5,5,1957,1957,0,895,197,1092,1092,0,1092,1,1,0,2,6,1,1957,1,299,268,0
108000,50,11040,4,6,1920,1950,0,637,0,637,897,439,1336,0,1,1,3,7,0,1994,1,570,0,47
175000,60,21872,7,5,1996,1997,0,604,125,729,729,717,1446,0,2,1,3,6,1,1996,2,406,264,22
234000,120,3196,7,5,2003,2004,18,0,1374,1374,1557,0,1557,0,2,0,2,7,1,2003,2,420,143,20
121500,20,11341,5,6,1957,1996,180,1302,90,1392,1392,0,1392,1,1,1,3,5,1,1957,2,528,0,0
170000,20,10010,5,5,1974,1975,0,1071,195,1389,1389,0,1389,1,1,0,2,6,1,1975,2,418,240,38
108000,30,13907,5,6,1940,1969,0,290,706,996,996,0,996,1,1,0,3,6,1,1980,0,0,144,0
185000,50,21780,6,7,1918,1950,0,0,1163,1163,1163,511,1674,0,2,0,4,8,1,1955,2,396,72,36
268000,60,13346,7,5,1992,2000,0,728,367,1095,1166,1129,2295,1,2,1,4,9,1,1992,2,590,0,40
128000,70,6858,6,4,1915,1950,0,0,806,806,841,806,1647,1,1,1,4,6,0,1920,1,216,0,66
325000,60,11198,9,5,2005,2007,245,0,1122,1122,1134,1370,2504,0,2,1,4,11,1,2005,3,656,144,39
214000,20,10171,7,5,2004,2004,168,2,1515,1517,1535,0,1535,0,2,0,3,7,0,2004,2,532,0,0
316600,50,12327,8,8,1983,2009,0,1441,55,1496,1496,636,2132,1,1,1,1,5,1,1983,2,612,349,40
135960,90,7032,5,5,1979,1979,0,943,0,943,943,0,943,1,1,0,2,4,2,1979,2,600,42,0
142600,90,13101,5,5,1965,1965,108,231,1497,1728,1728,0,1728,0,2,0,6,10,0,1987,2,576,0,0
120000,20,7332,6,6,1959,1959,207,414,450,864,864,0,864,1,1,0,2,4,0,1959,1,288,168,0
224500,60,13159,7,5,2009,2009,0,0,846,846,846,846,1692,0,2,1,3,6,0,2009,2,650,208,114
170000,80,9967,7,5,2000,2000,0,0,384,384,774,656,1430,0,2,1,3,8,1,2000,2,400,100,0
139000,80,10500,5,7,1971,2005,82,349,23,372,576,533,1109,0,1,0,3,5,0,1971,1,288,35,0
118500,50,8480,5,5,1947,1950,0,442,390,832,832,384,1216,0,1,0,2,6,0,1947,1,336,158,0
145000,50,6292,7,7,1928,1950,0,0,861,861,877,600,1477,0,2,0,3,6,1,1928,1,216,0,50
164500,80,11777,5,6,1966,1966,97,328,285,1164,1320,0,1320,1,1,0,3,6,2,1966,2,564,160,68
146000,160,3604,7,5,2007,2007,0,0,689,689,703,689,1392,0,2,0,2,5,0,2007,2,540,0,102
131500,50,12150,5,5,1954,1954,335,0,1050,1050,1050,745,1795,0,2,0,4,7,0,1954,1,352,0,0
181900,20,14585,6,6,1960,1987,85,594,331,1144,1429,0,1429,0,1,0,3,7,2,1960,2,572,216,110
253293,20,12704,8,5,2008,2009,306,0,2042,2042,2042,0,2042,0,2,1,3,8,1,2009,3,1390,0,90
118500,90,11841,6,5,1990,1990,104,816,0,816,816,0,816,1,1,0,3,5,0,1980,0,0,0,32
325000,75,13500,10,9,1893,2000,0,0,1237,1237,1521,1254,2775,0,3,1,3,9,1,1988,2,880,105,502
133000,50,6120,4,7,1935,1995,0,0,884,884,989,584,1573,0,1,0,3,6,0,1935,1,240,0,0
369900,20,11443,8,5,2005,2006,208,1460,408,1868,2028,0,2028,1,2,0,2,7,2,2005,3,880,326,66
130000,30,10267,6,7,1918,2000,0,210,0,816,838,0,838,1,1,0,2,5,0,1961,1,275,0,0
137000,85,8740,5,6,1982,1982,0,672,168,840,860,0,860,1,1,0,2,4,0,1996,2,528,0,0
143000,20,25095,5,8,1968,2003,0,1324,113,1437,1473,0,1473,2,1,0,1,5,2,1968,1,452,0,48
79500,40,9100,5,6,1930,1960,0,0,742,742,779,0,935,0,1,0,2,4,0,1988,1,308,0,0
185900,60,8320,7,5,2004,2004,0,490,280,770,770,812,1582,0,2,1,3,6,0,2004,2,520,0,45
451950,60,13478,10,5,2008,2008,420,1338,384,1722,1728,568,2296,1,2,1,3,10,1,2008,3,842,382,274
138000,20,6600,5,8,1982,2003,0,816,0,816,816,0,816,1,1,0,2,4,0,1985,2,816,0,0
140000,120,4435,6,5,2003,2003,170,685,163,848,848,0,848,1,1,0,1,4,0,2003,2,420,140,0
110000,20,7990,5,6,1975,1975,0,0,924,924,924,0,924,0,1,0,3,5,0,1981,1,280,0,0
319000,20,11302,8,5,2005,2006,238,1422,392,1814,1826,0,1826,1,2,0,3,7,1,2005,3,758,180,75
114504,70,3600,6,7,1910,1993,0,0,684,684,684,684,1368,0,1,0,3,7,0,1930,1,216,0,158
194201,120,3922,7,5,2006,2007,72,0,1258,1258,1402,0,1402,0,0,2,2,7,1,2006,3,648,120,16
217500,20,12984,5,6,1977,1977,459,1283,0,1430,1647,0,1647,1,2,0,3,7,1,1977,2,621,0,0
151000,160,1950,6,6,1980,1980,0,81,23,716,716,840,1556,1,2,1,3,6,1,1980,2,452,161,0
275000,60,10927,8,5,2005,2005,280,546,512,1058,1058,846,1904,1,2,1,3,8,1,2003,2,736,179,60
141000,50,9000,6,6,1937,1950,0,0,780,780,780,595,1375,0,1,1,3,6,1,1979,1,544,0,162
220000,60,10041,8,5,1992,1992,0,789,119,908,927,988,1915,1,2,1,3,8,1,1992,2,506,120,150
151000,160,3182,7,5,2004,2005,0,0,600,600,600,600,1200,0,2,1,2,4,0,2004,2,480,0,172
221000,20,12803,7,5,2002,2002,99,922,572,1494,1494,0,1494,1,2,0,3,6,1,2002,2,530,192,36
205000,60,13600,7,6,1965,1990,176,454,314,768,1186,800,1986,0,2,1,3,7,3,1965,2,486,0,42
152000,20,12464,5,5,1996,1996,0,732,308,1040,1040,0,1040,1,1,0,3,6,0,2000,2,576,168,0
225000,20,7800,5,8,1948,2002,0,603,293,896,1112,896,2008,1,3,0,3,8,0,1948,1,230,103,0
359100,70,12168,8,6,1934,1998,0,428,537,965,1940,1254,3194,0,2,1,4,10,2,1934,2,380,0,0
118500,20,7943,4,5,1961,1961,192,903,126,1029,1029,0,1029,1,1,0,3,5,0,1961,1,261,64,0
313000,60,11050,9,5,2000,2000,204,904,536,1440,1476,677,2153,1,2,1,3,8,2,2000,3,736,253,142
148000,80,10395,6,6,1978,1978,233,605,427,1032,1032,0,1032,0,2,0,3,6,1,1978,2,564,0,0
261500,60,11885,8,5,2001,2001,108,990,309,1299,1299,573,1872,1,2,1,3,7,1,2001,2,531,160,122
147000,20,8402,5,5,2007,2007,0,206,914,1120,1120,0,1120,0,1,0,3,6,0,1980,0,0,0,30
75500,180,1491,4,6,1972,1972,0,150,0,630,630,0,630,1,1,0,1,3,0,1980,0,0,96,24
137500,85,8800,6,7,1963,1963,156,763,173,936,1054,0,1054,1,1,0,3,6,0,1963,2,480,120,0
183200,60,7861,6,5,2002,2003,0,457,326,783,807,702,1509,1,2,1,3,7,1,2002,2,393,100,75
105500,45,7227,6,6,1954,1954,0,0,832,832,832,0,832,0,1,0,2,4,0,1962,2,528,0,0
314813,20,11694,9,5,2007,2007,452,48,1774,1822,1828,0,1828,0,2,0,3,9,1,2007,3,774,0,108
305000,60,12244,8,5,2003,2003,226,871,611,1482,1482,780,2262,1,2,1,4,10,2,2003,3,749,168,0
67000,30,8248,3,3,1914,1950,0,41,823,864,864,0,864,1,1,0,2,5,0,1980,0,0,0,0
240000,60,10800,6,7,1974,1997,0,956,384,1522,1548,1066,2614,0,2,1,4,9,1,1974,2,624,38,243
135000,20,7064,5,6,1977,1977,153,560,420,980,980,0,980,0,1,0,3,6,0,1986,2,484,192,0
168500,160,2117,6,5,2000,2000,513,420,336,756,756,756,1512,0,2,1,2,4,1,2000,2,440,0,32
165150,60,10400,6,5,1972,1972,288,247,485,732,1012,778,1790,1,1,2,4,8,1,1972,2,484,148,0
160000,20,10000,6,6,1962,1962,261,0,1116,1116,1116,0,1116,0,1,1,3,5,0,1962,2,440,0,0
139900,20,12342,5,5,1960,1978,0,0,978,978,1422,0,1422,0,1,0,3,6,1,1960,1,286,0,0
153000,80,9600,6,6,1955,1972,164,674,350,1156,1520,0,1520,1,1,0,3,7,2,1955,1,364,0,0
135000,60,11606,5,5,1969,1969,192,650,390,1040,1040,1040,2080,0,1,2,5,9,2,1969,2,504,335,0
168500,80,9020,6,5,1964,1964,259,624,288,1248,1350,0,1350,1,1,1,3,6,0,1964,2,520,176,0
124000,70,9000,5,6,1880,1991,0,0,636,636,1089,661,1750,0,1,0,3,8,0,1937,1,240,0,0
209500,120,4590,8,5,2006,2006,108,24,1530,1554,1554,0,1554,0,2,0,2,6,1,2006,2,627,156,73
82500,20,11900,7,5,1977,1977,209,822,564,1386,1411,0,1411,0,2,0,3,6,1,1977,2,544,192,0
139400,20,9250,5,7,1954,2005,0,480,108,1056,1056,0,1056,0,1,0,3,6,0,1954,1,260,390,0
144000,90,6979,6,5,1980,1980,0,1056,0,1056,1056,0,1056,2,0,0,0,4,0,1980,2,576,264,56
200000,190,10896,6,7,1914,1995,0,256,1184,1440,1440,1440,3395,0,2,0,8,14,0,1980,0,0,0,110
60000,30,6120,2,3,1936,1950,0,0,264,264,800,0,800,0,1,0,1,4,1,1980,0,0,0,0
93000,190,6000,5,4,1954,1954,0,0,811,811,811,576,1387,0,2,0,3,7,0,1954,1,256,0,0
85000,30,8777,5,7,1910,1950,0,0,796,796,796,0,796,0,1,0,2,4,0,1980,0,0,328,0
264561,120,3982,8,5,2006,2006,0,1154,366,1520,1567,0,1567,1,2,0,1,7,1,2006,3,648,312,0
274000,120,12677,8,5,2003,2004,472,1218,300,1518,1518,0,1518,0,1,1,1,6,1,2003,2,588,185,140
226000,60,7050,7,5,2001,2001,0,738,319,1057,1057,872,1929,1,2,1,3,7,1,2001,2,650,0,235
345000,80,13860,8,7,1972,1995,0,1410,542,1952,2000,704,2704,1,2,1,4,9,3,1972,2,538,269,111
152000,60,10793,5,5,1969,1969,263,493,0,780,780,840,1620,0,2,1,4,7,0,1969,2,462,208,0
370878,20,9187,9,5,2009,2009,162,1121,645,1766,1766,0,1766,1,2,1,2,7,1,2009,3,478,195,130
143250,20,10530,6,5,1971,1971,0,282,664,981,981,0,981,1,1,1,3,5,0,1979,2,576,0,312
98300,20,7200,5,5,1950,1950,0,0,0,0,1048,0,1048,0,1,0,3,7,0,1950,2,420,0,27
155000,20,10452,6,5,1953,1953,216,500,594,1094,1094,0,1094,0,1,0,3,5,2,1953,2,495,0,0
155000,60,7700,6,5,1966,1966,351,0,756,756,1051,788,1839,0,1,1,4,7,1,1966,2,442,0,124
84500,180,1936,4,6,1970,1970,0,131,0,630,630,0,630,1,1,0,1,3,0,1980,0,0,0,0
205950,60,8125,7,6,2007,2007,0,0,813,813,822,843,1665,0,2,1,3,7,0,2007,2,562,0,0
108000,70,9084,4,5,1940,1950,0,0,755,755,755,755,1510,1,1,0,4,7,1,1940,1,296,120,0
191000,60,8750,7,5,1996,1996,0,0,880,880,909,807,1716,0,2,1,2,7,1,1996,2,512,0,120
135000,50,10320,6,7,1906,1995,0,0,756,756,756,713,1469,0,1,0,3,7,0,1906,1,216,57,0
350000,20,10437,8,6,1995,1995,660,1696,413,2109,2113,0,2113,1,2,1,2,7,1,1995,3,839,236,46
88000,160,1680,6,5,1971,1971,381,0,525,525,525,567,1092,0,1,1,3,6,0,1971,1,264,0,0
145500,20,10007,5,7,1959,2006,54,806,247,1053,1053,0,1053,1,1,1,3,5,0,1959,1,312,0,0
149000,70,7200,7,6,1931,2000,0,0,776,776,851,651,1502,0,1,1,3,6,1,1931,1,270,0,0
97500,50,17503,6,5,1948,1950,0,0,912,912,912,546,1458,0,1,0,3,6,1,1948,1,330,192,0
167000,20,9937,5,7,1964,1999,0,637,849,1486,1486,0,1486,1,1,0,3,7,0,1968,2,480,0,0
197900,60,12384,7,7,1976,1976,233,0,793,793,1142,793,1935,0,2,1,3,7,1,1976,2,550,0,113
402000,60,46589,8,7,1994,2005,528,1361,88,1629,1686,762,2448,1,2,1,4,8,1,1994,3,711,517,76
110000,20,13560,6,3,1968,1968,216,0,1392,1392,1392,0,1392,1,1,0,2,5,2,1968,2,576,0,0
137500,85,10012,4,5,1972,1972,0,920,38,1138,1181,0,1181,1,2,0,3,6,0,1974,2,588,0,0
423000,20,20896,8,5,2005,2006,0,1721,356,2077,2097,0,2097,1,1,1,1,8,1,2005,3,1134,192,267
230500,60,11194,8,5,2000,2000,40,0,1406,1406,1454,482,1936,0,2,1,3,7,1,2000,2,504,188,124
129000,60,18450,6,5,1965,1979,113,187,111,1021,1465,915,2380,0,2,1,3,7,1,1965,2,596,0,265
193500,20,8125,6,5,1994,1998,258,1138,270,1408,1679,0,1679,1,2,0,3,7,1,1994,2,575,224,42
168000,20,14175,5,6,1956,1987,0,988,200,1188,1437,0,1437,1,1,1,3,6,1,1999,2,576,304,0
137500,30,11600,4,5,1922,1950,0,0,700,700,1180,0,1180,0,1,0,2,5,1,1922,1,252,0,0
173500,60,8633,6,5,2005,2005,0,193,545,738,738,738,1476,1,2,1,3,7,0,2005,2,540,100,35
103600,70,6629,6,6,1925,1950,0,551,121,672,697,672,1369,1,2,0,3,6,0,1930,1,300,147,0
165000,20,11250,6,6,1977,1977,0,767,441,1208,1208,0,1208,1,1,1,3,6,1,1977,2,546,198,42
257500,20,14442,6,7,1957,2004,106,1186,291,1477,1839,0,1839,1,2,0,3,7,2,1957,2,416,0,87
140000,20,9200,6,6,1965,1965,0,892,244,1136,1136,0,1136,1,1,0,3,5,1,1965,1,384,426,0
148500,160,2289,6,6,1978,1978,0,311,544,855,855,586,1441,0,2,1,3,7,1,1978,2,440,28,0
87000,70,9600,4,2,1900,1950,0,0,1095,1095,1095,679,1774,1,2,0,4,8,0,1920,3,779,0,0
109500,30,9022,5,8,1924,2006,0,0,768,768,792,0,792,0,1,0,2,5,0,1924,1,240,316,0
372500,20,11844,8,5,2008,2008,464,0,2046,2046,2046,0,2046,0,2,1,3,7,1,2008,3,834,322,82
128500,20,9945,5,5,1961,1961,57,827,161,988,988,0,988,1,1,0,3,5,0,1963,2,572,0,0
143000,120,8012,6,5,1980,1980,0,543,261,923,923,0,923,0,2,0,2,5,1,1980,1,264,80,0
159434,50,4500,5,5,1932,2000,0,182,611,793,848,672,1520,0,1,0,3,6,0,1968,1,281,0,0
173000,120,2887,6,5,1996,1997,0,1003,288,1291,1291,0,1291,1,1,0,2,6,1,1996,2,431,307,0
285000,20,11248,9,5,2002,2002,215,1059,567,1626,1668,0,1668,1,2,0,3,7,1,2002,3,702,257,45
221000,60,16770,7,5,1998,1998,30,0,1195,1195,1195,644,1839,0,2,1,4,7,0,1998,2,486,0,81
207500,160,5062,7,5,1984,1984,0,828,180,1190,1190,900,2090,1,2,0,3,6,1,1984,2,577,219,0
227875,60,10207,7,6,2007,2007,0,0,874,874,874,887,1761,0,3,0,3,7,0,2007,2,578,144,105
148800,160,5105,7,5,2004,2004,0,239,312,551,551,551,1102,0,2,1,2,4,0,2004,2,480,0,60
392000,20,8089,8,6,2007,2007,0,945,474,1419,1419,0,1419,1,2,0,2,7,1,2007,2,567,140,0
194700,120,7577,6,5,2005,2006,256,20,1342,1362,1362,0,1362,0,2,0,2,6,1,2005,2,460,192,28
141000,120,4426,6,5,2004,2004,147,697,151,848,848,0,848,1,1,0,1,3,1,2004,2,420,149,0
755000,60,21535,10,6,1994,1995,1170,1455,989,2444,2444,1872,4316,0,3,1,4,10,2,1994,3,832,382,50
335000,60,26178,7,5,1989,1990,293,965,245,1210,1238,1281,2519,1,2,1,4,9,2,1989,2,628,320,27
108480,30,5400,5,6,1921,1968,0,0,1073,1073,1073,0,1073,0,1,0,2,4,0,1968,1,326,0,0
141500,50,6120,5,6,1936,1950,0,0,927,927,1067,472,1539,0,1,1,3,5,0,1995,2,576,112,0
176000,20,13811,6,6,1987,1987,72,980,92,1112,1137,0,1137,1,2,0,2,5,1,1987,2,551,125,0
89000,30,6000,5,7,1921,1950,0,616,0,616,616,0,616,0,1,0,2,4,0,1921,1,205,0,0
123500,20,6420,5,7,1952,1952,0,210,219,980,1148,0,1148,0,1,0,2,6,0,1952,1,308,0,0
138500,20,8450,5,8,1965,2009,0,553,224,894,894,0,894,1,1,0,3,5,1,1973,1,336,416,144
196000,120,4282,7,5,2004,2004,0,16,1375,1391,1391,0,1391,0,2,0,2,5,0,2004,2,530,156,158
312500,20,14331,8,5,2002,2002,630,1274,526,1800,1800,0,1800,1,2,0,3,7,1,2002,3,765,270,78
140000,20,9600,7,5,1969,1969,168,0,1164,1164,1164,0,1164,0,1,1,3,6,0,1969,2,528,0,0
361919,60,12438,8,5,2006,2006,466,0,1234,1234,1264,1312,2576,0,2,1,4,10,1,2006,3,666,324,100
140000,190,7630,5,9,1900,1996,0,0,360,360,1032,780,1812,0,2,0,4,8,1,1999,2,672,344,0
213000,20,8400,7,5,2004,2005,109,712,761,1473,1484,0,1484,1,2,0,3,7,0,2004,2,606,0,35
55000,190,5600,4,5,1930,1950,0,0,0,0,372,720,1092,0,2,0,3,7,0,1980,0,0,0,0
302000,20,115149,7,5,1971,2002,351,1219,424,1643,1824,0,1824,1,2,0,2,5,2,1971,2,739,380,48
254000,120,6240,8,5,2006,2006,176,863,461,1324,1324,0,1324,1,2,0,2,6,1,2006,2,550,192,38
179540,60,9018,7,5,2007,2007,0,0,728,728,728,728,1456,0,2,1,3,8,1,2007,2,400,100,24
109900,20,7162,5,7,1966,1966,41,0,876,876,904,0,904,0,1,0,3,6,0,1966,1,408,0,0
52000,30,4130,3,6,1935,2003,0,0,270,270,729,0,729,0,1,0,2,5,0,1980,0,0,0,0
102776,50,8712,4,7,1900,1950,0,0,859,859,859,319,1178,0,1,0,2,7,0,1964,1,384,68,0
189000,120,4671,8,5,1988,1989,0,767,461,1228,1228,0,1228,1,2,0,2,5,1,1988,2,472,168,120
129000,190,9873,4,5,1970,1970,160,789,171,960,960,0,960,1,1,0,3,6,0,1970,2,576,0,288
130500,60,13517,6,8,1976,2005,289,533,192,725,725,754,1479,0,2,1,3,6,0,1976,2,475,0,44
165000,20,10140,6,5,1974,1974,174,0,1064,1064,1350,0,1350,0,2,0,3,7,1,1974,2,478,0,0
159500,70,10800,7,8,1890,1998,0,0,718,718,1576,978,2554,0,1,1,3,8,0,1996,2,704,0,48
157000,20,10000,5,6,1973,2000,0,1084,92,1176,1178,0,1178,0,1,1,3,5,1,1973,2,439,224,0
